Actual_train,Predicted_train
15.579999999999998,15.840184
19.31,19.37315
16.49,15.84848
22.53,22.088505
15.17,15.033152
13.81,13.723358
15.3,15.235386
7.24,6.9747286
11.02,10.680854
14.43,14.276981
10.46,10.046876
19.7,19.714706
21.24,21.253233
11.46,11.533507
9.11,9.353538
6.599999999999999,6.9025974
20.24,20.13946
20.43,20.100138
10.03,9.715569
16.45,16.496763
21.45,21.349663
13.88,13.781398
14.020000000000001,13.736051
22.05,22.036804
8.37,8.6165
10.78,10.593711
21.48,21.43815
21.67,21.637318
10.44,10.592928
18.09,18.248734
19.25,19.4131
9.68,9.453875
13.87,13.447986
18.47,18.557734
23.67,22.923689
19.7,19.617989
10.94,10.788812
22.63,22.30817
21.88,21.7379
12.64,11.701739
21.58,21.53996
19.37,19.2078
19.65,19.736359
16.84,17.149422
21.57,21.565155
14.6,14.505701
10.05,9.407548
19.13,19.764576
24.83,24.692198
17.18,17.046381
21.6,21.600084
14.21,14.13569
18.14,17.86674
20.16,20.126928
13.31,13.359033
20.5,20.533388
13.729999999999999,13.805692
21.45,21.463478
11.99,11.993758
9.13,8.681664
22.27,22.34939
21.58,21.626722
23.7,23.70076
8.91,8.929889
9.32,9.584631
16.71,16.971455
7.39,7.274988
23.95,24.048489
22.19,22.036818
23.13,23.22639
21.72,21.846416
12.860000000000001,12.687828
20.17,19.99334
20.55,20.019163
20.9,20.489119
18.46,18.45589
8.81,8.671533
12.0,11.979067
24.18,24.033
19.97,19.967428
11.95,11.973346
8.39,8.476533
11.13,11.095817
11.92,11.59045
20.47,20.527313
18.23,18.283964
12.98,12.878604
21.94,22.024916
10.3,10.056566
22.97,22.921436
16.01,16.197062
8.48,8.5355015
13.51,13.383873
22.69,22.717665
21.26,21.301119
12.44,12.085348
20.54,20.481792
21.39,21.411793
19.36,19.163715
18.88,18.410803
22.54,22.454216
18.85,18.755615
12.32,12.055829
6.64,6.938515
24.63,24.546503
11.39,11.171269
11.02,10.647117
12.66,12.849814
19.77,19.794804
12.480000000000002,12.028308
9.56,9.6857395
7.42,7.05006
17.89,18.015886
25.35,25.17091
11.72,11.787907
20.27,20.368443
22.01,22.067753
11.56,11.320559
21.82,21.799486
14.880000000000003,14.719181
22.38,22.35468
11.53,11.13491
16.61,16.768816
11.2,10.975031
10.6,10.605397
13.070000000000002,13.390884
8.32,8.757037
11.3,10.4887495
19.86,19.664394
21.57,21.595837
21.43,21.43131
15.219999999999999,15.150011
22.23,22.165897
15.3,15.377394
15.97,15.879217
19.55,19.508448
12.04,11.712119
21.5,21.467928
11.78,11.784617
20.56,20.603632
21.67,21.70734
19.76,19.783222
14.78,14.898525
18.7,18.620813
22.52,22.500084
22.76,22.684038
12.540000000000001,12.298629
7.930000000000001,7.5988994
8.06,8.48612
8.33,8.087092
13.21,12.966441
11.32,10.945986
7.89,7.793077
17.19,17.036581
11.48,11.908166
13.060000000000002,13.218621
15.97,15.935027
21.17,21.0614
18.1,18.16866
10.62,10.972638
20.32,20.20015
17.29,17.214445
12.73,12.849951
19.87,19.785965
16.1,16.177526
15.589999999999998,15.636993
18.01,18.184395
12.27,12.195321
19.86,19.802866
11.88,12.010567
14.4,14.077885
15.589999999999998,15.43768
22.91,22.761019
18.5,18.499468
21.13,21.14927
14.079999999999998,14.079536
17.1,17.103065
20.86,20.820278
13.49,13.320466
16.61,16.810375
4.21,3.8401954
20.34,20.367315
21.77,21.741537
17.31,17.429384
7.619999999999999,8.052284
15.88,16.058125
21.41,21.46406
8.71,8.556898
16.97,17.05767
21.14,21.15216
21.89,21.846003
19.6,19.537748
15.579999999999998,16.008148
10.93,10.821991
12.77,12.589794
10.98,10.672152
18.53,18.591219
16.98,17.011784
14.24,13.695386
13.169999999999998,12.87034
21.77,21.717838
19.27,19.296177
22.82,22.66494
19.06,18.960316
8.03,8.089351
20.03,19.846842
18.25,18.405048
20.06,20.01971
18.34,18.334518
19.4,19.45741
11.61,10.991041
11.29,11.503892
21.53,21.56516
11.57,11.417258
20.93,20.941198
12.07,12.207585
9.3,9.393668
10.93,10.969797
20.58,20.615007
23.63,23.65979
20.18,20.163248
12.540000000000001,12.347837
19.99,20.06507
25.009999999999998,24.556421
8.8,9.138057
19.38,19.534662
9.2,9.155778
14.42,14.188467
20.92,20.811441
12.13,12.157499
7.26,7.352383
17.01,16.798506
22.61,22.668169
10.45,10.8809395
23.05,23.002087
23.5,23.408506
13.67,13.757042
20.43,20.468336
7.6,7.613274
21.68,21.608309
23.16,23.173725
25.84,25.677069
8.19,8.189957
10.83,10.57985
14.41,14.60134
20.45,20.392021
13.31,13.164556
12.64,12.675002
20.22,20.258226
11.25,11.191105
12.88,12.803272
10.67,10.936913
13.95,14.114034
20.36,20.419052
15.66,15.501325
16.9,17.053188
20.46,20.514368
25.1,24.639954
21.36,21.258986
21.2,21.231926
10.87,10.524633
13.04,12.8571415
7.98,8.279005
16.32,16.35302
13.04,12.814426
19.18,19.228754
26.64,26.563314
21.76,21.755297
22.58,22.549278
18.43,18.44998
7.280000000000001,7.4391923
20.63,20.523565
10.86,11.010312
23.4,23.094723
22.15,22.14785
21.69,21.56599
24.66,24.424442
11.61,11.41648
22.1,22.100004
20.99,20.934616
21.63,21.663414
22.51,22.537594
9.55,9.628075
22.28,22.374115
20.85,20.775936
17.18,17.01478
11.89,11.867404
19.37,19.286922
11.27,11.23819
17.12,16.971004
21.01,21.041388
18.41,18.457232
26.06,25.857397
14.58,14.606898
18.17,18.439348
10.05,9.821042
7.13,7.2491474
18.36,18.208252
20.72,20.667053
18.68,18.787617
19.48,19.289677
20.6,19.874727
22.69,22.758152
18.54,18.62406
9.74,9.664676
23.4,23.428913
9.91,9.649764
12.460000000000003,12.550179
12.799999999999999,12.638941
15.88,15.808973
19.81,19.81521
16.09,16.259098
8.68,8.365956
19.78,19.751135
17.85,17.53815
21.92,21.897923
22.52,22.282404
24.29,23.936825
16.46,16.567755
15.0,14.874944
20.32,20.329454
20.8,20.784557
22.71,22.719349
6.990000000000001,6.8753405
13.129999999999999,12.694217
12.44,12.353955
19.31,18.888689
18.77,18.5826
9.42,9.617046
18.7,18.687006
9.36,9.499585
23.06,23.046377
9.75,9.59167
23.62,23.590315
22.41,22.067991
10.05,10.067784
23.95,23.859854
21.12,21.114208
19.35,19.39891
7.24,7.474529
21.83,21.695515
13.430000000000001,13.540116
7.82,7.883474
19.23,19.098072
8.8,9.073294
13.070000000000002,13.148683
13.04,12.98479
23.7,23.618065
20.09,20.118973
8.94,8.650901
8.16,8.180884
19.03,19.128057
21.73,21.694233
14.119999999999997,14.119165
9.01,9.130806
20.52,20.530993
22.89,23.161407
9.23,9.134193
8.3,8.60593
15.11,15.10602
19.62,19.651733
16.97,16.965277
21.6,21.607656
6.95,7.1955843
18.64,18.466845
19.33,19.219511
19.64,19.594902
8.13,7.990162
11.01,10.464637
22.93,22.627184
7.57,8.0564995
21.36,21.306837
15.589999999999998,15.326286
16.57,16.65471
24.07,23.88219
7.029999999999999,6.6789064
20.66,20.694338
8.88,9.182261
14.27,13.99613
13.83,13.788173
18.36,18.521883
18.62,18.706688
9.41,9.649967
22.09,21.875431
13.65,13.432485
8.71,8.58493
15.209999999999999,15.123456
13.54,13.222316
20.29,20.339706
8.78,8.704415
22.02,21.910913
18.91,18.98693
16.98,16.560888
9.58,9.415406
9.05,8.859702
24.35,24.123707
21.88,21.842318
22.73,22.500986
21.42,21.490585
14.74,14.946069
24.81,24.829594
15.19,15.057305
21.2,21.191856
20.35,20.402355
18.37,18.457418
23.53,23.261639
13.58,13.51914
11.5,11.251954
13.35,13.178586
19.55,19.582672
10.09,10.7017145
9.8,9.849515
13.5,13.518338
11.36,11.070023
9.25,9.420542
21.13,21.062016
11.56,11.611477
9.52,9.302841
23.6,23.498772
9.7,9.653245
22.88,22.835848
12.1,12.06647
20.3,20.359257
14.24,14.025121
21.3,21.351618
23.29,23.211395
20.23,20.232862
19.96,19.98065
9.14,9.5921135
22.97,21.666245
16.25,16.218876
10.09,9.563982
16.8,17.155214
11.04,11.518061
23.9,23.609533
19.19,19.228779
22.95,22.977867
22.2,22.193668
21.18,21.151531
20.58,20.446169
21.83,21.71279
20.96,20.974695
22.63,22.582571
7.86,8.0013685
21.12,20.994537
19.95,19.963442
20.45,20.47771
21.04,20.949364
10.09,9.437672
20.56,20.618942
8.37,8.984769
8.47,8.4396
20.62,20.749659
17.37,17.687372
18.9,18.416216
8.5,8.208242
21.25,21.044651
18.06,18.01979
14.42,14.580348
8.48,8.347537
22.59,22.628757
17.64,17.41399
6.61,6.6186337
20.99,20.997704
18.75,18.4289
17.51,17.844522
10.19,10.217793
23.24,22.890194
20.37,20.196335
13.090000000000002,12.9217415
11.55,11.692123
20.86,20.522686
8.32,8.448232
24.71,24.187027
21.59,21.587435
11.23,10.925763
14.679999999999998,14.737061
19.03,18.99021
19.06,18.692572
11.23,11.60737
17.0,17.141224
22.01,21.865444
21.14,21.386347
7.730000000000001,7.644937
14.19,13.700834
25.19,24.99106
21.61,20.960857
12.72,12.682279
17.4,17.195957
15.34,15.417231
16.4,16.594933
13.48,13.403631
12.99,12.92077
20.79,20.558006
13.81,13.961819
21.65,21.645086
21.55,21.608255
7.85,8.117446
19.98,20.08423
14.72,14.646835
23.32,23.335026
22.42,22.403366
22.81,22.881468
8.99,8.85821
10.42,10.211352
23.79,23.345194
12.75,12.790701
17.91,18.146753
16.88,16.973736
21.04,20.12675
22.44,22.360872
17.31,17.304647
22.63,22.7084
8.09,7.9644427
22.74,22.67041
22.16,21.944784
6.75,7.015631
7.14,6.985411
17.94,17.877144
14.13,13.919783
12.850000000000001,12.71044
10.64,10.801223
18.18,17.893345
17.23,17.325047
21.31,21.173813
14.25,14.665645
20.23,20.259888
12.75,12.603944
22.28,22.356834
12.91,12.463751
21.14,21.001562
11.33,11.248205
14.58,14.541624
11.59,11.534866
16.77,16.987202
10.3,10.402362
10.77,11.004926
9.99,9.588887
22.22,22.202623
22.91,22.850077
15.500000000000002,15.901823
12.490000000000002,12.1756115
16.27,16.07722
11.17,10.884823
23.34,23.274385
20.73,20.682161
17.19,17.404743
17.34,17.29875
19.97,20.03438
18.11,17.959316
18.48,18.641882
20.79,20.819876
13.65,13.589345
7.85,7.5358768
24.01,24.079203
9.98,9.994979
14.020000000000001,14.368062
20.44,20.469788
21.53,21.353506
9.8,9.941054
13.32,13.068256
21.02,21.045897
20.66,20.63623
22.84,22.8995
14.38,14.719639
20.04,20.019054
11.98,12.169663
15.78,15.729783
20.18,20.218098
11.56,10.789118
17.72,17.561579
19.01,19.260324
8.48,8.644709
21.06,21.000803
12.520000000000001,12.25573
19.11,19.177332
22.82,22.665491
11.47,11.085657
23.38,23.033413
23.33,23.202955
21.59,21.483017
9.5,9.322063
21.67,21.67175
9.45,9.255218
8.92,8.706633
13.25,13.41078
21.99,22.014568
20.47,20.432083
9.71,9.556702
8.45,8.576226
21.85,21.846073
20.81,20.767174
22.24,22.080751
22.26,21.862335
21.87,21.340332
22.24,22.337055
10.65,9.996862
19.26,19.296759
22.17,22.187498
20.77,20.971127
15.41,15.223281
8.75,8.648163
21.43,21.405745
19.42,19.407492
13.83,13.4730015
15.270000000000001,14.959017
19.22,19.237097
11.0,10.536356
16.12,16.030941
19.86,19.615374
20.43,20.404577
10.71,10.708559
12.28,11.88855
21.48,21.448202
21.98,21.711674
11.65,11.721987
17.0,17.469814
14.2,14.39648
20.92,21.009657
22.39,22.40896
18.18,18.238352
11.75,11.863161
18.34,18.40614
21.09,21.132471
20.25,20.208511
18.41,18.510508
9.45,9.444822
8.09,7.8591847
4.99,5.0494156
22.39,22.427498
15.65,15.712032
12.11,12.135759
8.98,8.911122
10.57,10.231539
13.729999999999999,13.998755
8.91,8.898816
22.91,22.919186
10.26,10.293682
20.43,20.467562
19.18,18.843546
6.540000000000001,6.199575
10.08,9.954422
9.45,9.585433
21.67,21.709372
16.12,16.525667
18.54,18.33363
21.94,21.978054
16.45,16.37691
21.64,21.641035
20.18,20.169415
13.86,14.02393
21.18,21.514324
9.67,9.676588
17.14,17.231243
19.24,19.13692
22.22,22.23797
12.09,12.19729
20.86,20.796597
7.87,8.211757
21.02,21.261492
19.89,19.950933
21.93,21.975325
23.76,23.42644
22.28,22.14704
12.460000000000003,12.379227
13.61,13.337621
21.98,22.016443
10.57,10.566864
22.31,22.333208
22.91,22.97607
14.39,14.3402605
8.48,8.361391
14.49,14.484103
9.06,8.9195
18.62,18.635384
11.35,11.35126
23.58,23.307066
20.96,21.116095
22.39,22.209517
20.08,19.916521
10.31,10.628266
11.75,11.991332
6.299999999999999,6.0664506
19.87,19.935116
18.95,19.000284
20.46,20.413012
19.6,19.670269
18.23,18.0777
22.76,22.822899
18.14,17.604315
20.54,20.532335
15.860000000000001,15.73257
21.6,21.582516
14.51,14.5267935
14.26,14.00746
20.46,20.371609
12.01,11.797609
20.87,20.934471
22.14,22.079048
17.4,17.751558
21.74,21.758263
24.72,24.651632
15.569999999999999,15.82389
14.099999999999998,13.760549
8.3,8.449682
18.99,19.021885
9.43,9.337523
18.05,17.79701
15.19,15.093083
12.89,12.493993
22.54,22.526999
15.74,15.581018
12.35,12.069238
13.990000000000002,14.227815
15.01,14.858704
15.31,15.135386
12.38,12.420467
17.38,16.812826
20.21,20.014896
24.28,24.112244
16.47,16.73009
23.59,23.260702
15.3,15.341709
15.93,15.78618
19.78,19.999348
18.89,18.932901
10.65,10.588895
25.199999999999996,25.032162
20.98,21.028744
11.29,11.436973
20.7,20.77003
21.64,21.676476
10.72,10.37873
14.42,14.373626
13.31,13.143909
21.3,21.18704
20.31,20.349216
17.39,17.460482
9.21,9.073438
21.38,21.489021
22.58,22.518173
17.36,17.482058
19.82,19.814718
9.44,9.468754
23.66,23.344576
16.4,16.432892
21.42,21.435053
12.870000000000001,12.890921
12.34,11.881049
11.64,11.41421
22.68,22.647486
12.45,12.425892
24.01,23.884901
18.38,18.453411
15.73,15.72986
22.76,22.715015
23.32,23.281837
16.82,16.793192
13.36,13.087361
18.8,18.753786
14.84,15.034296
12.7,12.776851
11.14,11.441168
9.72,9.83351
19.11,19.092497
20.85,20.836002
10.02,10.058386
9.9,9.730028
20.71,20.725777
8.05,7.817833
9.24,9.912683
6.79,7.0749393
20.78,20.683302
22.32,22.288296
21.28,20.851744
23.77,23.530193
21.02,21.0338
12.06,11.221409
14.370000000000001,14.580474
13.65,13.573666
10.54,10.456584
7.88,7.7688775
13.49,13.453498
12.809999999999999,12.935987
23.56,23.063404
17.59,17.309374
9.65,9.757341
15.53,15.284093
15.66,15.651739
10.37,10.421931
20.25,20.325867
21.82,21.879784
20.14,20.134552
8.65,8.454067
8.7,8.733863
20.3,20.270632
12.88,12.940537
18.39,18.11114
20.99,20.974993
21.93,21.969492
7.86,7.903665
15.32,15.067588
21.48,21.387718
20.34,20.361721
21.06,21.227066
16.47,16.266356
23.19,23.081635
23.81,23.74622
23.99,23.057762
13.060000000000002,13.033492
13.22,13.413533
22.15,21.961187
20.4,20.38677
19.75,19.737684
9.05,9.39091
22.64,22.560165
19.73,19.6618
22.58,22.582422
13.93,13.991172
10.03,9.756801
8.96,8.888648
11.52,11.485803
21.33,21.294823
15.05,14.611091
9.86,9.9412
20.77,20.697765
11.83,11.617973
21.36,21.403166
11.14,11.407944
23.23,23.277294
19.03,18.533987
13.37,13.640216
19.52,19.59635
14.4,14.101758
20.7,20.64063
19.48,19.538383
21.52,21.518116
14.900000000000002,14.615993
13.739999999999998,13.460337
21.35,21.412663
9.0,9.042753
18.93,18.867905
10.82,10.775887
23.06,22.814005
11.93,11.708902
10.43,10.806892
17.47,17.131607
23.46,23.541138
14.350000000000001,13.692589
7.82,7.7745776
12.7,12.596878
21.62,21.651016
14.27,14.1870575
12.520000000000001,12.987989
8.5,8.681606
19.96,20.308125
18.77,18.825237
10.93,10.764404
20.98,20.772507
21.39,21.458782
21.38,21.29409
12.98,13.147165
16.7,16.825237
14.82,14.2376995
15.17,15.173397
20.08,20.056654
21.02,21.203892
12.45,12.493446
21.23,21.249813
23.0,22.902956
13.28,13.427098
16.02,15.912055
20.05,20.039608
21.02,21.12373
11.36,10.873144
19.41,19.672838
19.66,19.75396
19.81,19.787844
19.05,18.88858
19.64,19.635927
8.71,8.910697
11.69,10.994113
14.16,13.90417
20.15,20.040363
11.48,11.548063
15.850000000000001,15.928751
9.79,10.019132
15.16,15.277324
14.649999999999999,14.846191
18.29,18.359774
5.76,5.5735116
8.36,8.448231
11.2,11.456515
21.93,21.926315
20.35,20.298439
20.06,20.075047
24.55,24.517122
12.67,12.883089
22.45,21.781889
10.86,10.616464
18.07,17.717438
22.09,22.069641
19.17,18.685266
14.72,14.607253
13.090000000000002,12.928898
20.59,20.655512
11.12,11.176173
20.47,20.41414
8.25,8.22675
20.46,20.5331
22.4,22.465075
21.78,21.789602
20.8,20.788267
16.73,16.178469
20.57,20.584475
14.550000000000002,14.340554
10.38,10.389164
17.97,17.921024
22.92,22.894135
7.68,7.37854
9.55,9.308373
6.15,6.1367235
20.69,20.716179
8.53,8.645785
21.15,21.226955
22.77,22.828506
22.06,22.055407
11.76,11.757619
8.77,8.7277155
10.01,9.666888
25.570000000000004,25.408138
13.050000000000002,12.896005
16.53,16.710629
14.950000000000001,14.988245
17.72,17.790665
9.1,8.696596
14.17,14.114747
10.78,10.239844
18.03,17.96834
19.61,19.604816
16.41,16.423159
22.14,21.995184
20.98,20.842316
7.760000000000001,7.708754
8.37,8.571249
21.32,21.3185
16.58,16.28665
10.86,10.9627905
21.57,21.554018
10.7,9.8908415
8.03,8.002851
20.58,20.590597
21.23,21.269083
9.53,9.794801
20.83,20.76264
22.62,22.64392
16.96,17.150494
9.78,9.4679365
20.31,20.379314
16.6,16.406254
10.97,10.990599
22.15,22.127274
7.460000000000001,7.274809
13.0,13.051432
21.6,21.659523
21.53,21.533442
11.23,11.478678
8.79,8.84353
17.25,17.050076
19.09,19.154959
10.24,10.182027
10.15,10.208559
17.63,17.625484
6.599999999999999,6.4311333
22.51,22.342709
23.98,23.948479
25.32,25.262646
22.15,22.045053
18.66,18.732443
16.74,16.851942
21.4,21.460243
17.41,17.671701
22.67,22.689024
11.06,11.165286
9.28,9.0698395
21.72,21.803234
9.1,8.996557
20.87,20.86344
19.23,19.34535
7.68,7.4522967
21.61,21.64055
20.56,20.50599
23.43,23.409279
7.99,7.9943957
21.67,21.672155
21.31,21.136665
18.29,18.404575
20.18,20.05244
24.99,24.92446
21.5,21.56266
12.850000000000001,12.684007
17.34,17.098213
25.32,24.911764
11.35,11.589383
11.35,11.319073
19.64,19.744078
20.67,20.565514
10.84,10.945149
22.79,22.470966
11.6,11.16415
11.26,11.518053
21.29,21.251211
13.23,13.813243
21.92,22.100904
10.41,10.379886
21.02,21.108969
22.15,22.143684
20.79,20.810389
8.27,8.166819
20.64,20.625555
8.75,8.922579
18.36,18.107283
12.27,12.5175705
21.18,21.203438
11.24,11.622447
13.69,13.307202
13.31,13.36908
12.96,12.917236
19.88,19.959625
13.58,13.740486
23.21,23.185158
16.88,16.54964
15.810000000000002,15.953168
24.18,24.098814
17.68,17.967604
8.78,8.962104
20.34,20.40028
9.66,9.562062
18.87,18.933025
21.31,21.341648
9.15,9.211402
20.3,20.365053
16.16,16.67082
13.62,13.602621
10.05,9.745022
21.82,21.834547
22.74,22.764547
8.99,8.978517
13.61,13.66916
21.58,21.521664
19.9,19.91605
9.98,10.085982
12.2,12.051621
19.14,19.166218
24.58,24.432093
20.2,20.248507
15.14,14.827551
16.32,16.727701
20.49,20.515165
21.72,21.760048
16.74,16.676847
22.48,22.401735
15.54,15.509415
12.96,12.867639
10.98,10.67821
18.78,18.754105
12.44,12.475985
17.93,17.873398
13.6,13.823377
10.33,10.318083
6.67,6.350848
20.58,20.437132
4.62,4.877976
11.08,11.249356
11.45,11.392846
17.01,16.807981
21.23,21.352345
8.44,8.339396
19.79,19.98246
18.25,18.316305
7.88,8.273642
20.68,20.672846
22.54,22.246515
16.62,16.9355
11.4,11.389058
14.22,14.261127
12.819999999999999,12.479867
10.49,10.328382
17.42,17.506748
21.25,21.161472
16.92,16.78901
21.17,21.078213
9.28,9.29319
13.34,13.443914
20.34,20.420177
12.63,12.743936
23.74,23.487103
22.75,22.853378
11.79,11.92224
15.15,14.955576
6.91,6.7533293
19.84,19.78129
7.97,7.9822636
24.15,23.87649
22.92,22.79861
13.52,13.242953
21.94,21.954224
17.26,17.109495
13.94,13.874714
11.67,12.079685
8.79,8.692105
20.12,20.30133
20.2,20.512646
20.87,20.889652
21.48,21.54232
16.17,16.250565
10.62,10.354161
8.72,9.079442
21.03,21.022133
23.39,23.164865
10.15,10.06965
21.24,20.922443
20.2,20.288343
18.66,18.134947
21.62,21.192095
20.81,20.798746
16.65,16.774794
23.33,23.241499
25.49,25.17931
23.41,23.309845
10.18,10.113516
6.06,5.9224663
13.83,13.583727
19.01,19.106207
21.81,21.551254
12.1,12.251371
24.48,24.088615
12.500000000000002,11.9967375
20.87,20.90111
16.28,16.206224
16.93,17.105625
20.17,20.207647
8.55,8.65015
13.11,12.903592
7.280000000000001,7.052542
18.43,18.498297
10.02,9.621949
17.74,17.796932
20.29,20.203049
12.73,12.091913
22.05,21.760527
11.31,11.523437
9.38,9.560929
23.87,23.851482
14.629999999999999,14.517893
10.19,10.373273
20.78,20.796618
22.87,22.84911
16.71,16.83632
19.19,18.72267
17.4,17.104307
19.86,19.944378
20.94,20.910727
18.39,18.43533
14.41,14.293457
21.02,21.095533
23.89,23.810831
8.91,8.788793
6.710000000000001,6.7877474
10.63,10.320595
20.96,21.023548
11.31,10.931968
26.310000000000002,26.203733
18.77,18.855396
13.91,13.95702
9.83,9.81198
20.71,20.711248
19.53,19.528746
21.87,21.862768
19.15,18.944017
10.94,10.954295
10.03,9.615735
11.09,11.092574
14.62,14.288597
13.23,13.468995
13.35,13.384525
7.83,7.9324327
11.72,11.769114
17.95,17.777218
17.42,17.022793
17.88,17.540361
20.36,20.3355
10.82,10.9712515
19.65,19.701078
22.76,22.7571
19.68,19.618923
20.55,20.584236
19.5,19.542543
20.53,20.510862
6.85,6.452053
13.739999999999998,13.100625
18.7,18.60206
22.45,22.446287
18.35,18.557747
20.1,20.248299
22.47,22.431746
20.96,21.01012
20.83,20.46691
12.19,12.355634
23.07,23.014599
22.57,22.581554
21.74,21.785416
14.21,14.369379
13.6,13.565712
8.72,8.974075
19.22,19.122566
10.22,10.193804
23.13,23.094341
12.97,12.510237
9.36,9.586538
20.03,19.753925
13.01,12.866132
13.31,13.191891
23.44,23.309717
8.96,8.814813
10.96,11.047862
22.77,22.397331
16.66,16.768543
25.93,25.684784
19.23,19.218897
9.91,9.888107
20.03,20.067072
17.75,17.653236
13.83,13.8305235
9.05,8.86192
12.72,12.410986
19.23,19.276688
6.110000000000001,6.210855
19.49,19.54072
21.25,21.236767
19.61,19.541107
21.16,21.156925
22.49,22.531721
14.85,14.922221
13.25,13.078489
8.23,8.264493
14.000000000000002,14.153998
22.77,22.762897
21.54,21.43857
20.85,20.856152
9.83,9.437531
22.49,22.387033
23.17,23.157724
22.62,22.267786
22.59,22.598011
11.24,11.194851
21.98,22.013184
14.370000000000001,14.001699
16.2,16.33023
23.86,23.76501
23.04,22.962006
16.31,16.13927
22.11,22.141544
9.6,9.33763
23.39,23.219137
21.66,21.559717
20.89,20.931826
7.6,7.7641916
16.41,16.575073
8.45,8.293107
12.599999999999998,12.355746
12.25,12.3000555
14.639999999999999,14.611108
19.53,19.587326
9.04,9.081152
22.19,22.498758
18.7,18.650675
19.84,19.822117
21.18,21.13193
22.07,21.74911
19.68,19.76015
21.15,21.11946
21.97,21.984118
9.62,9.714627
20.03,20.065964
18.39,18.31557
12.520000000000001,12.137988
18.76,18.759161
14.17,14.34139
17.51,17.561213
12.500000000000002,12.234387
20.02,20.01691
23.44,23.39682
13.82,13.463652
13.49,12.906455
12.03,11.563017
14.900000000000002,14.860523
21.6,21.58683
19.98,19.953989
22.17,21.95013
18.56,18.000889
21.15,21.136795
21.45,21.590378
21.77,21.755838
7.36,7.296943
23.95,23.519257
21.86,20.437874
18.44,18.28936
22.02,22.05327
15.860000000000001,16.107985
9.76,9.9797325
11.51,11.5802145
18.38,18.701363
24.91,24.755367
19.08,19.085703
19.78,19.738495
21.55,21.436674
12.2,12.171044
9.37,9.161171
14.099999999999998,13.770198
6.08,6.391381
7.280000000000001,7.3840427
8.18,8.221859
16.88,16.917011
21.88,21.931261
23.47,23.148201
11.18,10.794997
21.2,21.175678
13.57,13.356949
21.99,21.87971
20.89,20.851889
11.42,11.405517
25.080000000000002,24.756077
19.36,19.192038
20.15,20.1053
10.94,10.715824
21.91,21.912796
19.43,19.442995
13.62,14.041083
13.28,13.304449
21.79,21.87738
21.93,21.962122
8.77,8.759628
22.42,22.385902
9.53,9.517073
7.750000000000001,7.441137
20.56,20.540615
19.62,18.863867
21.29,21.4378
21.22,21.288364
12.74,12.701093
17.34,17.301441
17.24,17.070364
9.73,9.496746
18.76,17.986387
8.05,8.012142
7.760000000000001,8.132966
19.83,19.898829
20.94,20.910767
19.09,19.078363
22.12,22.096296
19.5,19.642996
20.08,20.016775
20.29,20.290728
14.44,14.278615
17.45,17.38643
17.56,17.13889
12.73,12.876978
21.17,21.17751
20.87,20.850191
13.159999999999998,13.042865
24.07,24.05873
18.99,19.011906
9.16,9.289914
6.15,6.543433
14.940000000000001,15.173964
14.71,14.538398
20.17,19.983454
22.63,22.612991
13.35,13.219403
10.32,10.113179
14.000000000000002,14.277167
20.17,20.11357
20.54,20.52577
13.66,13.459648
21.74,21.78731
17.97,17.891003
19.98,19.926712
22.79,22.696404
13.749999999999998,13.786185
19.52,19.533842
18.93,18.582752
8.54,8.561806
23.16,23.082672
14.46,14.228357
14.089999999999998,14.173758
11.45,11.446135
22.75,22.761967
6.530000000000001,5.9727435
22.49,22.555738
11.65,11.504984
21.15,21.20181
22.74,22.408548
13.53,13.363545
20.25,20.511011
12.510000000000002,12.618236
21.24,21.520102
15.11,14.581539
20.38,20.421896
18.44,18.591154
9.41,9.465922
22.91,22.847267
16.52,16.676987
9.16,8.794266
21.15,21.083029
7.609999999999999,7.7064686
25.67,25.346184
20.12,20.145811
18.95,19.11903
8.75,8.697985
21.4,21.35771
18.02,18.038242
20.75,20.721285
22.23,22.19721
16.3,16.37368
11.1,11.257687
23.62,23.499119
21.36,21.598644
19.08,18.993486
19.95,19.883286
20.97,21.441742
20.36,20.401352
6.5,6.649125
21.78,21.929634
19.55,19.63721
20.08,20.010546
20.95,20.974882
4.65,4.220489
13.81,13.713954
22.53,22.531855
8.02,8.088678
17.35,17.179934
20.17,20.219276
20.03,20.01663
22.55,22.457132
16.53,17.105639
23.59,23.602814
18.81,18.74073
8.51,8.672046
22.02,22.004538
21.59,21.712984
17.25,17.390799
16.92,16.658978
22.74,22.705624
19.76,19.748863
8.4,8.116931
8.61,8.673333
20.81,20.80403
13.86,14.425815
20.16,20.251368
8.51,8.62719
21.09,20.967173
21.78,21.810495
5.970000000000001,5.935175
20.02,19.984846
11.3,11.668982
20.67,20.706963
8.82,8.746235
7.930000000000001,7.795628
19.27,19.3258
10.06,10.446913
23.43,23.520428
21.74,21.59456
9.22,9.2041
17.43,17.278784
11.89,11.7762
23.24,23.172829
6.05,5.8543496
22.94,22.928368
19.95,19.997335
21.84,21.903975
9.17,9.120228
21.75,21.773214
22.56,22.481993
20.1,20.079443
20.53,20.568516
20.13,19.963648
16.23,16.272722
21.87,21.820606
16.14,15.739555
8.79,9.011666
16.24,16.226765
10.14,9.962585
19.68,19.732693
21.32,21.154224
15.67,15.858042
20.04,20.09421
15.13,14.421839
20.37,20.465378
21.2,21.32363
22.1,22.16503
20.8,20.844187
22.93,22.997522
